Edge		Weight
140 - 183		6
140 - 184		4
140 - 185		6
140 - 186		8
140 - 187		8
140 - 188		8
140 - 189		8
140 - 190		7
139 - 141		8
139 - 142		8
139 - 143		8
139 - 144		2
139 - 145		5
139 - 146		7
139 - 147		7
139 - 148		3
139 - 149		6
139 - 150		6
139 - 151		7
139 - 152		7
139 - 153		8
139 - 154		8
139 - 155		8
139 - 156		3
139 - 157		3
139 - 158		4
139 - 159		4
139 - 160		7
139 - 161		8
139 - 162		8
139 - 163		8
139 - 164		8
139 - 165		6
139 - 166		4
139 - 167		5
139 - 168		7
139 - 169		8
139 - 170		8
139 - 171		8
139 - 172		8
139 - 173		8
139 - 174		8
139 - 175		6
139 - 176		6
139 - 177		4
139 - 178		6
139 - 179		6
139 - 180		5
139 - 181		7
139 - 182		8
139 - 183		8
139 - 184		8
139 - 185		8
139 - 186		6
139 - 187		4
139 - 188		6
139 - 189		6
139 - 190		5
138 - 140		7
138 - 141		9
138 - 142		9
138 - 143		7
138 - 144		1
138 - 145		6
138 - 146		8
138 - 147		6
138 - 148		6
138 - 149		7
138 - 150		7
138 - 151		8
138 - 152		8
138 - 153		9
138 - 154		9
138 - 155		7
138 - 156		4
138 - 157		2
138 - 158		3
138 - 159		5
138 - 160		8
138 - 161		9
138 - 162		9
138 - 163		7
138 - 164		7
138 - 165		7
138 - 166		5
138 - 167		4
138 - 168		8
138 - 169		9
138 - 170		9
138 - 171		9
138 - 172		7
138 - 173		7
138 - 174		7
138 - 175		7
138 - 176		7
138 - 177		5
138 - 178		7
138 - 179		5
138 - 180		6
138 - 181		8
138 - 182		9
138 - 183		9
138 - 184		7
138 - 185		7
138 - 186		7
138 - 187		5
138 - 188		7
138 - 189		7
138 - 190		6
137 - 139		8
137 - 140		8
137 - 141		10
137 - 142		4
137 - 143		4
137 - 144		8
137 - 145		7
137 - 146		9
137 - 147		5
137 - 148		7
137 - 149		8
137 - 150		8
137 - 151		9
137 - 152		9
137 - 153		6
137 - 154		4
137 - 155		8
137 - 156		5
137 - 157		7
137 - 158		8
137 - 159		8
137 - 160		9
137 - 161		8
137 - 162		6
137 - 163		6
137 - 164		8
137 - 165		8
137 - 166		6
137 - 167		7
137 - 168		9
137 - 169		8
137 - 170		8
137 - 171		6
137 - 172		8
137 - 173		6
137 - 174		8
137 - 175		8
137 - 176		8
137 - 177		8
137 - 178		6
137 - 179		8
137 - 180		7
137 - 181		9
137 - 182		8
137 - 183		6
137 - 184		8
137 - 185		8
137 - 186		8
137 - 187		8
137 - 188		8
137 - 189		8
137 - 190		7
136 - 138		9
136 - 139		8
136 - 140		8
136 - 141		8
136 - 142		4
136 - 143		8
136 - 144		8
136 - 145		7
136 - 146		7
136 - 147		7
136 - 148		7
136 - 149		8
136 - 150		8
136 - 151		7
136 - 152		7
136 - 153		8
136 - 154		6
136 - 155		6
136 - 156		7
136 - 157		7
136 - 158		8
136 - 159		8
136 - 160		7
136 - 161		8
136 - 162		8
136 - 163		6
136 - 164		6
136 - 165		8
136 - 166		8
136 - 167		7
136 - 168		7
136 - 169		8
136 - 170		8
136 - 171		8
136 - 172		8
136 - 173		6
136 - 174		8
136 - 175		6
136 - 176		8
136 - 177		8
136 - 178		8
136 - 179		8
136 - 180		7
136 - 181		7
136 - 182		8
136 - 183		8
136 - 184		8
136 - 185		8
136 - 186		8
136 - 187		8
136 - 188		8
136 - 189		8
136 - 190		7
135 - 137		8
135 - 138		9
135 - 139		8
135 - 140		8
135 - 141		4
135 - 142		4
135 - 143		10
135 - 144		8
135 - 145		7
135 - 146		5
135 - 147		9
135 - 148		7
135 - 149		8
135 - 150		8
135 - 151		7
135 - 152		5
135 - 153		8
135 - 154		8
135 - 155		4
135 - 156		9
135 - 157		9
135 - 158		8
135 - 159		8
135 - 160		7
135 - 161		6
135 - 162		8
135 - 163		8
135 - 164		6
135 - 165		6
135 - 166		8
135 - 167		9
135 - 168		7
135 - 169		8
135 - 170		6
135 - 171		8
135 - 172		8
135 - 173		8
135 - 174		8
135 - 175		6
135 - 176		8
135 - 177		6
135 - 178		8
135 - 179		8
135 - 180		9
135 - 181		7
135 - 182		8
135 - 183		8
135 - 184		8
135 - 185		8
135 - 186		8
135 - 187		8
135 - 188		6
135 - 189		8
135 - 190		9
134 - 136		6
134 - 137		10
134 - 138		9
134 - 139		8
134 - 140		8
134 - 141		2
134 - 142		6
134 - 143		10
134 - 144		8
134 - 145		7
134 - 146		3
134 - 147		9
134 - 148		7
134 - 149		8
134 - 150		8
134 - 151		7
134 - 152		5
134 - 153		6
134 - 154		8
134 - 155		6
134 - 156		9
134 - 157		9
134 - 158		8
134 - 159		8
134 - 160		7
134 - 161		6
134 - 162		6
134 - 163		8
134 - 164		8
134 - 165		6
134 - 166		8
134 - 167		9
134 - 168		7
134 - 169		8
134 - 170		6
134 - 171		8
134 - 172		6
134 - 173		8
134 - 174		8
134 - 175		8
134 - 176		8
134 - 177		6
134 - 178		8
134 - 179		8
134 - 180		9
134 - 181		7
134 - 182		8
134 - 183		8
134 - 184		8
134 - 185		8
134 - 186		8
134 - 187		8
134 - 188		6
134 - 189		8
134 - 190		9
133 - 135		9
133 - 136		9
133 - 137		9
133 - 138		8
133 - 139		7
133 - 140		1
133 - 141		7
133 - 142		9
133 - 143		9
133 - 144		7
133 - 145		6
133 - 146		6
133 - 147		8
133 - 148		6
133 - 149		5
133 - 150		3
133 - 151		2
133 - 152		4
133 - 153		7
133 - 154		7
133 - 155		9
133 - 156		8
133 - 157		8
133 - 158		7
133 - 159		7
133 - 160		4
133 - 161		5
133 - 162		7
133 - 163		7
133 - 164		7
133 - 165		9
133 - 166		9
133 - 167		8
133 - 168		6
133 - 169		5
133 - 170		7
133 - 171		5
133 - 172		7
133 - 173		7
133 - 174		7
133 - 175		7
133 - 176		7
133 - 177		9
133 - 178		9
133 - 179		9
133 - 180		8
133 - 181		6
133 - 182		7
133 - 183		7
133 - 184		5
133 - 185		7
133 - 186		7
133 - 187		7
133 - 188		9
133 - 189		9
133 - 190		8
132 - 134		8
132 - 135		8
132 - 136		8
132 - 137		8
132 - 138		7
132 - 139		6
132 - 140		2
132 - 141		8
132 - 142		8
132 - 143		8
132 - 144		6
132 - 145		3
132 - 146		7
132 - 147		7
132 - 148		5
132 - 149		4
132 - 150		4
132 - 151		3
132 - 152		3
132 - 153		8
132 - 154		8
132 - 155		8
132 - 156		7
132 - 157		7
132 - 158		6
132 - 159		6
132 - 160		5
132 - 161		4
132 - 162		6
132 - 163		8
132 - 164		8
132 - 165		8
132 - 166		8
132 - 167		7
132 - 168		5
132 - 169		6
132 - 170		6
132 - 171		4
132 - 172		6
132 - 173		6
132 - 174		8
132 - 175		8
132 - 176		8
132 - 177		8
132 - 178		8
132 - 179		8
132 - 180		7
132 - 181		5
132 - 182		6
132 - 183		6
132 - 184		4
132 - 185		6
132 - 186		8
132 - 187		8
132 - 188		8
132 - 189		8
132 - 190		7
131 - 133		7
131 - 134		8
131 - 135		8
131 - 136		8
131 - 137		8
131 - 138		5
131 - 139		2
131 - 140		6
131 - 141		8
131 - 142		8
131 - 143		8
131 - 144		4
131 - 145		5
131 - 146		7
131 - 147		7
131 - 148		1
131 - 149		6
131 - 150		6
131 - 151		7
131 - 152		7
131 - 153		8
131 - 154		8
131 - 155		8
131 - 156		5
131 - 157		5
131 - 158		4
131 - 159		2
131 - 160		7
131 - 161		8
131 - 162		8
131 - 163		8
131 - 164		8
131 - 165		6
131 - 166		6
131 - 167		5
131 - 168		7
131 - 169		8
131 - 170		8
131 - 171		8
131 - 172		8
131 - 173		8
131 - 174		8
131 - 175		6
131 - 176		6
131 - 177		6
131 - 178		6
131 - 179		6
131 - 180		3
131 - 181		7
131 - 182		8
131 - 183		8
131 - 184		8
131 - 185		8
131 - 186		6
131 - 187		6
131 - 188		6
131 - 189		4
131 - 190		5
130 - 132		7
130 - 133		8
130 - 134		9
130 - 135		9
130 - 136		9
130 - 137		9
130 - 138		2
130 - 139		1
130 - 140		7
130 - 141		9
130 - 142		9
130 - 143		7
130 - 144		3
130 - 145		6
130 - 146		8
130 - 147		6
130 - 148		4
130 - 149		7
130 - 150		7
130 - 151		8
130 - 152		8
130 - 153		9
130 - 154		9
130 - 155		7
130 - 156		4
130 - 157		4
130 - 158		5
130 - 159		5
130 - 160		8
130 - 161		9
130 - 162		9
130 - 163		7
130 - 164		7
130 - 165		7
130 - 166		5
130 - 167		6
130 - 168		8
130 - 169		9
130 - 170		9
130 - 171		9
130 - 172		7
130 - 173		7
130 - 174		7
130 - 175		7
130 - 176		7
130 - 177		5
130 - 178		7
130 - 179		7
130 - 180		6
130 - 181		8
130 - 182		9
130 - 183		9
130 - 184		7
130 - 185		7
130 - 186		7
130 - 187		5
130 - 188		7
130 - 189		7
130 - 190		6
129 - 131		8
129 - 132		8
129 - 133		9
129 - 134		10
129 - 135		10
129 - 136		10
129 - 137		8
129 - 138		3
129 - 139		6
129 - 140		8
129 - 141		10
129 - 142		8
129 - 143		4
129 - 144		4
129 - 145		7
129 - 146		9
129 - 147		5
129 - 148		7
129 - 149		8
129 - 150		8
129 - 151		9
129 - 152		9
129 - 153		8
129 - 154		8
129 - 155		6
129 - 156		7
129 - 157		5
129 - 158		4
129 - 159		6
129 - 160		9
129 - 161		8
129 - 162		8
129 - 163		8
129 - 164		6
129 - 165		8
129 - 166		8
129 - 167		5
129 - 168		9
129 - 169		8
129 - 170		8
129 - 171		8
129 - 172		8
129 - 173		8
129 - 174		6
129 - 175		8
129 - 176		8
129 - 177		8
129 - 178		8
129 - 179		6
129 - 180		7
129 - 181		9
129 - 182		8
129 - 183		8
129 - 184		8
129 - 185		6
129 - 186		8
129 - 187		8
129 - 188		8
129 - 189		8
129 - 190		7
128 - 130		9
128 - 131		8
128 - 132		8
128 - 133		9
128 - 134		10
128 - 135		10
128 - 136		8
128 - 137		4
128 - 138		7
128 - 139		8
128 - 140		8
128 - 141		10
128 - 142		6
128 - 143		4
128 - 144		6
128 - 145		7
128 - 146		9
128 - 147		5
128 - 148		7
128 - 149		8
128 - 150		8
128 - 151		9
128 - 152		9
128 - 153		6
128 - 154		6
128 - 155		8
128 - 156		7
128 - 157		7
128 - 158		6
128 - 159		6
128 - 160		9
128 - 161		8
128 - 162		6
128 - 163		8
128 - 164		8
128 - 165		6
128 - 166		8
128 - 167		7
128 - 168		9
128 - 169		8
128 - 170		8
128 - 171		6
128 - 172		8
128 - 173		8
128 - 174		8
128 - 175		8
128 - 176		6
128 - 177		8
128 - 178		8
128 - 179		8
128 - 180		7
128 - 181		9
128 - 182		8
128 - 183		6
128 - 184		8
128 - 185		8
128 - 186		8
128 - 187		8
128 - 188		8
128 - 189		8
128 - 190		7
127 - 129		10
127 - 130		9
127 - 131		8
127 - 132		8
127 - 133		9
127 - 134		8
127 - 135		6
127 - 136		2
127 - 137		2
127 - 138		9
127 - 139		8
127 - 140		8
127 - 141		8
127 - 142		6
127 - 143		6
127 - 144		8
127 - 145		7
127 - 146		7
127 - 147		5
127 - 148		7
127 - 149		8
127 - 150		8
127 - 151		7
127 - 152		7
127 - 153		8
127 - 154		6
127 - 155		8
127 - 156		5
127 - 157		7
127 - 158		8
127 - 159		8
127 - 160		7
127 - 161		8
127 - 162		8
127 - 163		6
127 - 164		8
127 - 165		8
127 - 166		6
127 - 167		7
127 - 168		7
127 - 169		8
127 - 170		8
127 - 171		8
127 - 172		8
127 - 173		6
127 - 174		8
127 - 175		8
127 - 176		8
127 - 177		8
127 - 178		6
127 - 179		8
127 - 180		7
127 - 181		7
127 - 182		8
127 - 183		8
127 - 184		8
127 - 185		8
127 - 186		8
127 - 187		8
127 - 188		8
127 - 189		8
127 - 190		7
126 - 128		10
126 - 129		10
126 - 130		9
126 - 131		8
126 - 132		8
126 - 133		9
126 - 134		4
126 - 135		2
126 - 136		2
126 - 137		6
126 - 138		9
126 - 139		8
126 - 140		8
126 - 141		6
126 - 142		6
126 - 143		8
126 - 144		8
126 - 145		7
126 - 146		5
126 - 147		7
126 - 148		7
126 - 149		8
126 - 150		8
126 - 151		7
126 - 152		5
126 - 153		8
126 - 154		8
126 - 155		6
126 - 156		7
126 - 157		7
126 - 158		8
126 - 159		8
126 - 160		7
126 - 161		6
126 - 162		8
126 - 163		8
126 - 164		6
126 - 165		8
126 - 166		8
126 - 167		7
126 - 168		7
126 - 169		8
126 - 170		6
126 - 171		8
126 - 172		8
126 - 173		8
126 - 174		8
126 - 175		6
126 - 176		8
126 - 177		8
126 - 178		8
126 - 179		8
126 - 180		7
126 - 181		7
126 - 182		8
126 - 183		8
126 - 184		8
126 - 185		8
126 - 186		8
126 - 187		8
126 - 188		8
126 - 189		8
126 - 190		7
125 - 127		10
125 - 128		10
125 - 129		10
125 - 130		9
125 - 131		8
125 - 132		8
125 - 133		7
125 - 134		2
125 - 135		4
125 - 136		8
125 - 137		10
125 - 138		9
125 - 139		8
125 - 140		6
125 - 141		4
125 - 142		6
125 - 143		10
125 - 144		8
125 - 145		7
125 - 146		5
125 - 147		9
125 - 148		7
125 - 149		6
125 - 150		6
125 - 151		7
125 - 152		7
125 - 153		6
125 - 154		8
125 - 155		6
125 - 156		9
125 - 157		9
125 - 158		8
125 - 159		8
125 - 160		7
125 - 161		8
125 - 162		6
125 - 163		8
125 - 164		8
125 - 165		6
125 - 166		8
125 - 167		9
125 - 168		7
125 - 169		8
125 - 170		8
125 - 171		8
125 - 172		6
125 - 173		8
125 - 174		8
125 - 175		8
125 - 176		8
125 - 177		6
125 - 178		8
125 - 179		8
125 - 180		9
125 - 181		7
125 - 182		8
125 - 183		8
125 - 184		8
125 - 185		8
125 - 186		8
125 - 187		8
125 - 188		6
125 - 189		8
125 - 190		9
124 - 126		10
124 - 127		10
124 - 128		10
124 - 129		10
124 - 130		9
124 - 131		8
124 - 132		6
124 - 133		3
124 - 134		6
124 - 135		8
124 - 136		10
124 - 137		10
124 - 138		9
124 - 139		8
124 - 140		4
124 - 141		4
124 - 142		8
124 - 143		10
124 - 144		8
124 - 145		7
124 - 146		5
124 - 147		9
124 - 148		7
124 - 149		6
124 - 150		4
124 - 151		5
124 - 152		7
124 - 153		6
124 - 154		6
124 - 155		8
124 - 156		9
124 - 157		9
124 - 158		8
124 - 159		8
124 - 160		5
124 - 161		8
124 - 162		8
124 - 163		6
124 - 164		8
124 - 165		8
124 - 166		8
124 - 167		9
124 - 168		7
124 - 169		6
124 - 170		8
124 - 171		8
124 - 172		8
124 - 173		8
124 - 174		6
124 - 175		8
124 - 176		8
124 - 177		8
124 - 178		8
124 - 179		8
124 - 180		9
124 - 181		7
124 - 182		8
124 - 183		8
124 - 184		8
124 - 185		8
124 - 186		6
124 - 187		8
124 - 188		8
124 - 189		8
124 - 190		9
123 - 125		9
123 - 126		9
123 - 127		9
123 - 128		9
123 - 129		9
123 - 130		8
123 - 131		7
123 - 132		1
123 - 133		2
123 - 134		9
123 - 135		9
123 - 136		9
123 - 137		9
123 - 138		8
123 - 139		7
123 - 140		3
123 - 141		7
123 - 142		9
123 - 143		9
123 - 144		7
123 - 145		4
123 - 146		6
123 - 147		8
123 - 148		6
123 - 149		5
123 - 150		5
123 - 151		4
123 - 152		4
123 - 153		7
123 - 154		7
123 - 155		9
123 - 156		8
123 - 157		8
123 - 158		7
123 - 159		7
123 - 160		6
123 - 161		5
123 - 162		7
123 - 163		7
123 - 164		7
123 - 165		9
123 - 166		9
123 - 167		8
123 - 168		6
123 - 169		7
123 - 170		7
123 - 171		5
123 - 172		7
123 - 173		7
123 - 174		7
123 - 175		7
123 - 176		7
123 - 177		9
123 - 178		9
123 - 179		9
123 - 180		8
123 - 181		6
123 - 182		7
123 - 183		7
123 - 184		5
123 - 185		7
123 - 186		7
123 - 187		7
123 - 188		9
123 - 189		9
123 - 190		8
122 - 124		8
122 - 125		8
122 - 126		8
122 - 127		8
122 - 128		8
122 - 129		8
122 - 130		7
122 - 131		6
122 - 132		2
122 - 133		5
122 - 134		8
122 - 135		8
122 - 136		8
122 - 137		8
122 - 138		7
122 - 139		6
122 - 140		4
122 - 141		8
122 - 142		8
122 - 143		8
122 - 144		6
122 - 145		1
122 - 146		7
122 - 147		7
122 - 148		5
122 - 149		2
122 - 150		4
122 - 151		5
122 - 152		5
122 - 153		8
122 - 154		8
122 - 155		8
122 - 156		7
122 - 157		7
122 - 158		6
122 - 159		6
122 - 160		5
122 - 161		6
122 - 162		6
122 - 163		8
122 - 164		8
122 - 165		8
122 - 166		8
122 - 167		7
122 - 168		3
122 - 169		6
122 - 170		6
122 - 171		6
122 - 172		6
122 - 173		6
122 - 174		8
122 - 175		8
122 - 176		8
122 - 177		8
122 - 178		8
122 - 179		8
122 - 180		7
122 - 181		5
122 - 182		4
122 - 183		6
122 - 184		6
122 - 185		6
122 - 186		8
122 - 187		8
122 - 188		8
122 - 189		8
122 - 190		7
121 - 123		8
121 - 124		9
121 - 125		9
121 - 126		9
121 - 127		9
121 - 128		9
121 - 129		7
121 - 130		2
121 - 131		1
121 - 132		7
121 - 133		8
121 - 134		9
121 - 135		9
121 - 136		9
121 - 137		9
121 - 138		4
121 - 139		3
121 - 140		7
121 - 141		9
121 - 142		9
121 - 143		7
121 - 144		5
121 - 145		6
121 - 146		8
121 - 147		6
121 - 148		2
121 - 149		7
121 - 150		7
121 - 151		8
121 - 152		8
121 - 153		9
121 - 154		9
121 - 155		7
121 - 156		6
121 - 157		6
121 - 158		5
121 - 159		3
121 - 160		8
121 - 161		9
121 - 162		9
121 - 163		7
121 - 164		7
121 - 165		7
121 - 166		7
121 - 167		6
121 - 168		8
121 - 169		9
121 - 170		9
121 - 171		9
121 - 172		7
121 - 173		7
121 - 174		7
121 - 175		7
121 - 176		7
121 - 177		7
121 - 178		7
121 - 179		7
121 - 180		4
121 - 181		8
121 - 182		9
121 - 183		9
121 - 184		7
121 - 185		7
121 - 186		7
121 - 187		7
121 - 188		7
121 - 189		5
121 - 190		6
120 - 122		8
120 - 123		9
120 - 124		10
120 - 125		10
120 - 126		10
120 - 127		8
120 - 128		2
120 - 129		2
120 - 130		7
120 - 131		8
120 - 132		8
120 - 133		9
120 - 134		10
120 - 135		10
120 - 136		8
120 - 137		6
120 - 138		5
120 - 139		6
120 - 140		8
120 - 141		10
120 - 142		6
120 - 143		6
120 - 144		4
120 - 145		7
120 - 146		9
120 - 147		7
120 - 148		7
120 - 149		8
120 - 150		8
120 - 151		9
120 - 152		9
120 - 153		6
120 - 154		6
120 - 155		8
120 - 156		7
120 - 157		5
120 - 158		4
120 - 159		6
120 - 160		9
120 - 161		8
120 - 162		6
120 - 163		8
120 - 164		8
120 - 165		8
120 - 166		8
120 - 167		5
120 - 168		9
120 - 169		8
120 - 170		8
120 - 171		6
120 - 172		8
120 - 173		8
120 - 174		8
120 - 175		8
120 - 176		8
120 - 177		8
120 - 178		8
120 - 179		6
120 - 180		7
120 - 181		9
120 - 182		8
120 - 183		6
120 - 184		8
120 - 185		8
120 - 186		8
120 - 187		8
120 - 188		8
120 - 189		8
120 - 190		7
119 - 121		9
119 - 122		8
119 - 123		9
119 - 124		10
119 - 125		8
119 - 126		2
119 - 127		2
119 - 128		8
119 - 129		10
119 - 130		9
119 - 131		8
119 - 132		8
119 - 133		9
119 - 134		6
119 - 135		4
119 - 136		4
119 - 137		4
119 - 138		9
119 - 139		8
119 - 140		8
119 - 141		6
119 - 142		8
119 - 143		6
119 - 144		8
119 - 145		7
119 - 146		5
119 - 147		5
119 - 148		7
119 - 149		8
119 - 150		8
119 - 151		7
119 - 152		5
119 - 153		8
119 - 154		8
119 - 155		8
119 - 156		5
119 - 157		7
119 - 158		8
119 - 159		8
119 - 160		7
119 - 161		6
119 - 162		8
119 - 163		8
119 - 164		8
119 - 165		8
119 - 166		6
119 - 167		7
119 - 168		7
119 - 169		8
119 - 170		6
119 - 171		8
119 - 172		8
119 - 173		8
119 - 174		8
119 - 175		8
119 - 176		8
119 - 177		8
119 - 178		6
119 - 179		8
119 - 180		7
119 - 181		7
119 - 182		8
119 - 183		8
119 - 184		8
119 - 185		8
119 - 186		8
119 - 187		8
119 - 188		8
119 - 189		8
119 - 190		7
118 - 120		10
118 - 121		9
118 - 122		8
118 - 123		7
118 - 124		2
118 - 125		2
118 - 126		8
118 - 127		10
118 - 128		10
118 - 129		10
118 - 130		9
118 - 131		8
118 - 132		6
118 - 133		5
118 - 134		4
118 - 135		6
118 - 136		8
118 - 137		10
118 - 138		9
118 - 139		8
118 - 140		4
118 - 141		6
118 - 142		6
118 - 143		10
118 - 144		8
118 - 145		7
118 - 146		7
118 - 147		9
118 - 148		7
118 - 149		6
118 - 150		4
118 - 151		5
118 - 152		7
118 - 153		8
118 - 154		8
118 - 155		6
118 - 156		9
118 - 157		9
118 - 158		8
118 - 159		8
118 - 160		5
118 - 161		8
118 - 162		8
118 - 163		8
118 - 164		8
118 - 165		6
118 - 166		8
118 - 167		9
118 - 168		7
118 - 169		6
118 - 170		8
118 - 171		8
118 - 172		8
118 - 173		8
118 - 174		8
118 - 175		8
118 - 176		8
118 - 177		6
118 - 178		8
118 - 179		8
118 - 180		9
118 - 181		7
118 - 182		8
118 - 183		8
118 - 184		8
118 - 185		8
118 - 186		8
118 - 187		8
118 - 188		6
118 - 189		8
118 - 190		9
117 - 119		9
117 - 120		9
117 - 121		8
117 - 122		1
117 - 123		2
117 - 124		7
117 - 125		9
117 - 126		9
117 - 127		9
117 - 128		9
117 - 129		9
117 - 130		8
117 - 131		7
117 - 132		3
117 - 133		4
117 - 134		9
117 - 135		9
117 - 136		9
117 - 137		9
117 - 138		8
117 - 139		7
117 - 140		5
117 - 141		7
117 - 142		9
117 - 143		9
117 - 144		7
117 - 145		2
117 - 146		6
117 - 147		8
117 - 148		6
117 - 149		3
117 - 150		5
117 - 151		6
117 - 152		6
117 - 153		7
117 - 154		7
117 - 155		9
117 - 156		8
117 - 157		8
117 - 158		7
117 - 159		7
117 - 160		6
117 - 161		7
117 - 162		7
117 - 163		7
117 - 164		7
117 - 165		9
117 - 166		9
117 - 167		8
117 - 168		4
117 - 169		7
117 - 170		7
117 - 171		7
117 - 172		7
117 - 173		7
117 - 174		7
117 - 175		7
117 - 176		7
117 - 177		9
117 - 178		9
117 - 179		9
117 - 180		8
117 - 181		6
117 - 182		5
117 - 183		7
117 - 184		7
117 - 185		7
117 - 186		7
117 - 187		7
117 - 188		9
117 - 189		9
117 - 190		8
116 - 118		10
116 - 119		10
116 - 120		4
116 - 121		5
116 - 122		8
116 - 123		9
116 - 124		10
116 - 125		10
116 - 126		10
116 - 127		10
116 - 128		6
116 - 129		2
116 - 130		3
116 - 131		6
116 - 132		8
116 - 133		9
116 - 134		10
116 - 135		10
116 - 136		10
116 - 137		8
116 - 138		5
116 - 139		4
116 - 140		8
116 - 141		10
116 - 142		8
116 - 143		4
116 - 144		6
116 - 145		7
116 - 146		9
116 - 147		5
116 - 148		5
116 - 149		8
116 - 150		8
116 - 151		9
116 - 152		9
116 - 153		8
116 - 154		8
116 - 155		6
116 - 156		7
116 - 157		7
116 - 158		6
116 - 159		6
116 - 160		9
116 - 161		8
116 - 162		8
116 - 163		8
116 - 164		6
116 - 165		8
116 - 166		8
116 - 167		7
116 - 168		9
116 - 169		8
116 - 170		8
116 - 171		8
116 - 172		8
116 - 173		8
116 - 174		6
116 - 175		8
116 - 176		8
116 - 177		8
116 - 178		8
116 - 179		8
116 - 180		7
116 - 181		9
116 - 182		8
116 - 183		8
116 - 184		8
116 - 185		6
116 - 186		8
116 - 187		8
116 - 188		8
116 - 189		8
116 - 190		7
115 - 117		9
115 - 118		10
115 - 119		6
115 - 120		4
115 - 121		9
115 - 122		8
115 - 123		9
115 - 124		10
115 - 125		10
115 - 126		8
115 - 127		4
115 - 128		2
115 - 129		6
115 - 130		9
115 - 131		8
115 - 132		8
115 - 133		9
115 - 134		8
115 - 135		8
115 - 136		6
115 - 137		6
115 - 138		7
115 - 139		8
115 - 140		8
115 - 141		8
115 - 142		8
115 - 143		6
115 - 144		6
115 - 145		7
115 - 146		7
115 - 147		5
115 - 148		7
115 - 149		8
115 - 150		8
115 - 151		7
115 - 152		7
115 - 153		8
115 - 154		8
115 - 155		8
115 - 156		7
115 - 157		7
115 - 158		6
115 - 159		6
115 - 160		7
115 - 161		8
115 - 162		8
115 - 163		8
115 - 164		8
115 - 165		6
115 - 166		8
115 - 167		7
115 - 168		7
115 - 169		8
115 - 170		8
115 - 171		8
115 - 172		8
115 - 173		8
115 - 174		8
115 - 175		8
115 - 176		6
115 - 177		8
115 - 178		8
115 - 179		8
115 - 180		7
115 - 181		7
115 - 182		8
115 - 183		8
115 - 184		8
115 - 185		8
115 - 186		8
115 - 187		8
115 - 188		8
115 - 189		8
115 - 190		7
114 - 116		10
114 - 117		9
114 - 118		10
114 - 119		4
114 - 120		6
114 - 121		9
114 - 122		8
114 - 123		9
114 - 124		10
114 - 125		10
114 - 126		6
114 - 127		2
114 - 128		4
114 - 129		8
114 - 130		9
114 - 131		8
114 - 132		8
114 - 133		9
114 - 134		8
114 - 135		6
114 - 136		4
114 - 137		4
114 - 138		7
114 - 139		8
114 - 140		8
114 - 141		8
114 - 142		6
114 - 143		8
114 - 144		6
114 - 145		7
114 - 146		7
114 - 147		7
114 - 148		7
114 - 149		8
114 - 150		8
114 - 151		7
114 - 152		7
114 - 153		8
114 - 154		6
114 - 155		8
114 - 156		7
114 - 157		7
114 - 158		6
114 - 159		6
114 - 160		7
114 - 161		8
114 - 162		8
114 - 163		6
114 - 164		8
114 - 165		8
114 - 166		8
114 - 167		7
114 - 168		7
114 - 169		8
114 - 170		8
114 - 171		8
114 - 172		8
114 - 173		6
114 - 174		8
114 - 175		8
114 - 176		8
114 - 177		8
114 - 178		8
114 - 179		8
114 - 180		7
114 - 181		7
114 - 182		8
114 - 183		8
114 - 184		8
114 - 185		8
114 - 186		8
114 - 187		8
114 - 188		8
114 - 189		8
114 - 190		7
113 - 115		10
113 - 116		10
113 - 117		9
113 - 118		6
113 - 119		4
113 - 120		10
113 - 121		9
113 - 122		8
113 - 123		9
113 - 124		8
113 - 125		4
113 - 126		2
113 - 127		6
113 - 128		10
113 - 129		10
113 - 130		9
113 - 131		8
113 - 132		8
113 - 133		7
113 - 134		6
113 - 135		4
113 - 136		4
113 - 137		6
113 - 138		9
113 - 139		8
113 - 140		6
113 - 141		8
113 - 142		6
113 - 143		8
113 - 144		8
113 - 145		7
113 - 146		7
113 - 147		7
113 - 148		7
113 - 149		6
113 - 150		6
113 - 151		7
113 - 152		7
113 - 153		8
113 - 154		8
113 - 155		6
113 - 156		7
113 - 157		7
113 - 158		8
113 - 159		8
113 - 160		7
113 - 161		8
113 - 162		8
113 - 163		8
113 - 164		6
113 - 165		8
113 - 166		8
113 - 167		7
113 - 168		7
113 - 169		8
113 - 170		8
113 - 171		8
113 - 172		8
113 - 173		8
113 - 174		8
113 - 175		6
113 - 176		8
113 - 177		8
113 - 178		8
113 - 179		8
113 - 180		7
113 - 181		7
113 - 182		8
113 - 183		8
113 - 184		8
113 - 185		8
113 - 186		8
113 - 187		8
113 - 188		8
113 - 189		8
113 - 190		7
112 - 114		10
112 - 115		10
